277.24,33.9642,86.1328,0.982687,145.349,3.3528,368.756,5.87391,104.974,1.28788,220.715,2.00187,247.632,1.95218,0,0,0,0,0,0,0,0,0,0
277.24,33.4396,102.283,1.22422,123.816,0.845455,148.041,2.95188,220.715,2.66328,263.782,0.975385,158.807,0.685269,0,0,0,0,0,0,0,0,0,0
277.24,34.1732,88.8245,2.84405,121.124,1.9092,102.283,2.02415,148.041,3.18881,223.407,3.79269,250.323,5.07752,212.64,1.61311,0,0,0,0,0,0,0,0
67.2913,2.53159,277.24,35.2725,244.94,16.6191,88.8245,8.5193,104.974,5.554,148.041,5.19806,220.715,7.76162,188.416,1.21209,0,0,0,0,0,0,0,0
368.756,68.9346,88.8245,24.6106,244.94,26.2266,102.283,12.0212,218.024,17.1078,341.84,9.50596,142.657,6.51601,118.433,4.29261,129.199,2.93225,164.191,2.83294,191.107,2.0257,317.615,3.26032
86.1328,38.6542,274.548,24.2245,220.715,21.1616,104.974,11.3854,126.508,4.62374,266.473,13.3897,231.482,6.7236,406.439,6.56654,145.349,4.43818,156.116,3.52993,193.799,3.03755,331.073,2.91282
277.24,59.6125,67.2913,3.66033,88.8245,30.1836,220.715,21.2052,255.707,11.6172,121.124,2.4898,104.974,5.65183,148.041,4.12609,384.906,5.3383,0,0,0,0,0,0
277.24,100.738,371.448,45.439,88.8245,13.0953,495.264,32.5692,220.715,18.2291,290.698,8.67512,131.891,4.26786,115.741,3.86514,150.732,2.68841,239.557,4.82478,409.131,3.32611,0,0
277.24,109.129,371.448,28.6422,88.8245,5.14187,220.715,14.4799,253.015,7.14455,118.433,3.71869,131.891,3.00625,0,0,0,0,0,0,0,0,0,0
78.0579,2.77918,220.715,11.6913,94.2078,3.4137,121.124,3.11701,296.082,2.37988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,92.8112,80.7495,4.00157,371.448,20.7214,220.715,10.3285,118.433,2.09415,96.8994,1.87379,0,0,0,0,0,0,0,0,0,0,0,0
277.24,86.5594,83.4412,4.464,371.448,18.9101,220.715,8.99117,290.698,3.92182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,78.1951,80.7495,3.39277,371.448,16.6346,220.715,8.04563,290.698,2.89762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,69.4266,83.4412,2.87602,371.448,13.7657,220.715,7.18699,263.782,1.94128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,63.3389,83.4412,3.33503,220.715,6.5001,371.448,9.86076,293.39,2.43272,258.398,1.74404,0,0,0,0,0,0,0,0,0,0,0,0
277.24,57.3256,80.7495,2.01403,220.715,5.89239,371.448,7.22747,290.698,3.09238,263.782,2.49241,0,0,0,0,0,0,0,0,0,0,0,0
277.24,49.5382,80.7495,1.42023,220.715,5.2082,371.448,6.75991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,42.408,83.4412,1.824,371.448,7.03967,148.041,0.875311,220.715,4.65639,258.398,1.84881,0,0,0,0,0,0,0,0,0,0,0,0
78.0579,1.85868,91.5161,1.24376,148.041,1.1006,220.715,4.15511,263.782,1.58284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,33.2178,80.7495,2.03409,145.349,1.24012,371.448,5.16822,220.715,3.84867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,1.8964,277.24,28.6442,368.756,5.40133,145.349,1.31006,220.715,3.78977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,1.30871,145.349,1.34227,94.2078,0.714211,220.715,3.49709,258.398,0.984438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.4412,1.54359,277.24,21.8223,368.756,6.37724,96.8994,0.555052,145.349,1.4135,220.715,2.73409,263.782,0.976993,0,0,0,0,0,0,0,0,0,0
80.7495,1.82641,277.24,20.1842,148.041,1.44281,368.756,6.43877,220.715,1.9384,263.782,1.16435,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,1.61543,277.24,19.3569,145.349,1.49544,368.756,6.27831,220.715,1.58781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,1.65834,277.24,18.6252,121.124,0.776594,148.041,1.36592,220.715,2.02292,258.398,0.600557,0,0,0,0,0,0,0,0,0,0,0,0
83.4412,2.14021,277.24,18.291,99.5911,0.575689,148.041,1.52177,121.124,0.790729,220.715,2.65488,263.782,0.975232,0,0,0,0,0,0,0,0,0,0
83.4412,2.27081,277.24,17.9893,145.349,1.82723,123.816,0.511031,220.715,2.97319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,2.24377,145.349,1.75359,91.5161,0.443309,220.715,3.05012,258.398,0.481474,123.816,0.43357,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,2.31379,277.24,17.0466,148.041,1.48968,121.124,0.477996,220.715,2.77468,263.782,0.875927,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,2.43265,277.24,17.0115,148.041,1.30045,123.816,0.49247,220.715,2.47051,263.782,0.650474,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,2.57807,277.24,16.8628,99.5911,0.66001,126.508,0.435059,145.349,1.35104,220.715,2.45134,344.531,0.353873,0,0,0,0,0,0,0,0,0,0
80.7495,2.87164,277.24,17.0896,145.349,1.37101,368.756,6.45023,220.715,2.83911,102.283,0.806102,129.199,0.712355,0,0,0,0,0,0,0,0,0,0
83.4412,2.48426,277.24,17.5293,148.041,1.2363,126.508,0.625456,220.715,3.58472,104.974,0.730031,263.782,0.662227,347.223,0.419911,0,0,0,0,0,0,0,0
67.2913,0.719683,277.24,17.3938,148.041,1.26606,220.715,4.15841,80.7495,1.32491,126.508,0.406614,347.223,0.406195,0,0,0,0,0,0,0,0,0,0
67.2913,0.46752,277.24,16.8116,368.756,7.07153,110.358,0.565423,145.349,1.29756,80.7495,1.08767,129.199,0.416052,0,0,0,0,0,0,0,0,0,0
80.7495,1.33755,277.24,16.3345,368.756,6.85542,145.349,1.41992,220.715,4.61606,129.199,0.649599,104.974,0.646012,0,0,0,0,0,0,0,0,0,0
78.0579,1.16354,94.2078,0.467549,148.041,1.24187,220.715,4.55205,126.508,1.00073,104.974,0.82521,263.782,0.582537,199.182,0.379446,174.957,0.341073,0,0,0,0,0,0
83.4412,0.920321,277.24,14.7734,126.508,1.52503,148.041,1.2092,220.715,4.45413,104.974,1.2628,0,0,0,0,0,0,0,0,0,0,0,0
86.1328,1.83101,277.24,14.1,104.974,1.0317,180.341,0.484614,220.715,3.98341,145.349,1.47449,129.199,1.17011,196.49,0.716891,0,0,0,0,0,0,0,0
78.0579,1.20776,277.24,13.476,88.8245,1.70788,113.049,0.928457,123.816,0.435209,148.041,1.55098,166.882,0.357007,131.891,0.561323,0,0,0,0,0,0,0,0
75.3662,1.50789,91.5161,1.78626,118.433,1.95376,290.698,3.42116,174.957,0.713979,207.257,0.572429,199.182,0.435684,492.572,0.329318,0,0,0,0,0,0,0,0
80.7495,2.6194,91.5161,2.85939,145.349,2.1501,220.715,3.59637,121.124,2.86409,341.84,1.23953,0,0,0,0,0,0,0,0,0,0,0,0
277.24,51.431,83.4412,3.40785,368.756,7.2853,107.666,2.61074,145.349,2.51519,129.199,1.51474,403.748,1.70363,239.557,1.573,0,0,0,0,0,0,0,0
277.24,55.9758,86.1328,1.87569,368.756,7.05989,104.974,1.3865,148.041,1.64488,220.715,2.50879,0,0,0,0,0,0,0,0,0,0,0,0
277.24,49.7043,83.4412,1.59239,371.448,12.4259,360.681,6.3935,96.8994,1.49159,113.049,1.03797,104.974,1.11767,218.024,2.02532,145.349,1.63473,131.891,1.62832,0,0,0,0
366.064,67.8536,96.8994,6.00431,142.657,5.27834,401.056,14.3024,239.557,3.56533,212.64,2.37623,441.431,3.7091,909.778,1.59095,0,0,0,0,0,0,0,0
368.756,153.059,86.1328,7.2673,403.748,18.1938,142.657,5.63221,239.557,4.33356,304.156,7.86167,651.379,4.64704,0,0,0,0,0,0,0,0,0,0
277.24,35.989,355.298,30.4281,80.7495,5.21841,123.816,4.11736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371.448,182.112,277.24,32.2207,347.223,25.6346,148.041,4.04742,384.906,4.70184,328.381,4.04041,0,0,0,0,0,0,0,0,0,0,0,0
371.448,147.168,277.24,28.7939,86.1328,3.58116,357.99,6.52378,328.381,3.35799,392.981,3.32537,153.424,3.14393,0,0,0,0,0,0,0,0,0,0
91.5161,7.40582,113.049,10.9221,298.773,12.8086,349.915,12.5877,261.09,6.88254,322.998,7.67999,212.64,5.52184,201.874,4.62275,495.264,4.80883,139.966,2.44446,0,0,0,0
80.7495,20.9748,296.082,65.7521,110.358,44.9701,258.398,34.1516,91.5161,24.3613,199.182,16.3265,382.214,15.5031,156.116,3.91258,0,0,0,0,0,0,0,0
293.39,113.217,86.1328,49.8805,110.358,76.3845,193.799,20.8114,123.816,10.0331,177.649,9.38997,465.656,5.42016,829.028,4.22675,807.495,3.72696,454.889,3.00892,0,0,0,0
261.09,91.3523,110.358,83.5279,83.4412,36.4462,371.448,47.0233,193.799,13.301,279.932,14.0697,150.732,3.91563,347.223,8.20278,403.748,4.99673,0,0,0,0,0,0
293.39,106.859,261.09,86.1274,110.358,81.1402,80.7495,10.8685,94.2078,7.55687,199.182,7.12351,344.531,5.75719,312.231,4.84103,422.589,2.15077,0,0,0,0,0,0
293.39,100.789,110.358,75.1737,86.1328,3.54051,371.448,39.6711,247.632,8.48141,201.874,5.00758,312.231,4.14656,0,0,0,0,0,0,0,0,0,0
110.358,71.015,75.3662,3.87793,86.1328,3.78432,96.8994,3.51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.39,93.2308,110.358,67.9639,261.09,58.0022,83.4412,6.72197,371.448,17.1364,196.49,3.07495,274.548,3.08902,349.915,2.28948,481.805,2.03199,0,0,0,0,0,0
293.39,89.4624,110.358,64.8247,80.7495,6.68457,261.09,48.5409,371.448,12.427,196.49,3.61474,306.848,2.74677,341.84,2.31025,279.932,2.24169,0,0,0,0,0,0
293.39,85.5385,110.358,62.6127,80.7495,4.19495,261.09,40.316,371.448,11.3332,196.49,3.48035,306.848,2.98554,357.99,2.55841,0,0,0,0,0,0,0,0
293.39,81.833,110.358,61.7017,80.7495,2.47814,261.09,32.5516,193.799,3.12236,91.5161,1.6718,0,0,0,0,0,0,0,0,0,0,0,0
293.39,76.6204,110.358,61.0384,83.4412,4.05259,261.09,27.4173,191.107,2.92018,180.341,1.57315,204.565,2.53305,0,0,0,0,0,0,0,0,0,0
293.39,70.8551,110.358,57.683,80.7495,4.79942,261.09,23.0879,196.49,5.99865,371.448,5.05763,0,0,0,0,0,0,0,0,0,0,0,0
293.39,66.1203,110.358,53.8398,80.7495,4.39886,261.09,19.617,196.49,10.4379,371.448,3.49381,347.223,1.51434,0,0,0,0,0,0,0,0,0,0
110.358,52.6367,80.7495,2.81436,261.09,17.2771,96.8994,1.79183,374.139,2.72655,306.848,2.18696,349.915,1.31545,0,0,0,0,0,0,0,0,0,0
293.39,57.0026,110.358,49.8195,80.7495,1.64481,261.09,15.834,196.49,8.51105,371.448,2.33854,0,0,0,0,0,0,0,0,0,0,0,0
293.39,52.6388,110.358,44.8089,80.7495,2.66217,261.09,15.195,196.49,6.51014,371.448,2.1129,306.848,1.95222,0,0,0,0,0,0,0,0,0,0
110.358,42.538,83.4412,3.97546,261.09,14.6385,96.8994,2.98821,371.448,1.64517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,3.29675,110.358,41.4229,293.39,45.7212,261.09,13.8908,193.799,8.6841,306.848,1.38773,371.448,1.18128,0,0,0,0,0,0,0,0,0,0
80.7495,2.82524,110.358,38.0739,293.39,42.3689,261.09,13.5066,196.49,7.86738,279.932,1.58165,368.756,0.989357,0,0,0,0,0,0,0,0,0,0
110.358,34.1946,293.39,39.33,83.4412,3.25101,261.09,13.1326,196.49,6.36459,306.848,1.81929,349.915,0.9198,0,0,0,0,0,0,0,0,0,0
80.7495,3.61606,110.358,33.0635,261.09,12.5972,96.8994,2.04017,123.816,3.1501,148.041,1.08434,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,3.53594,110.358,33.1179,261.09,11.878,96.8994,2.21564,145.349,1.69491,207.257,1.47954,347.223,0.743387,0,0,0,0,0,0,0,0,0,0
110.358,31.8953,83.4412,3.06027,293.39,32.6547,261.09,11.339,193.799,5.46274,121.124,2.71668,139.966,2.24565,0,0,0,0,0,0,0,0,0,0
80.7495,2.159,110.358,31.0519,261.09,10.9779,193.799,6.79597,142.657,1.49489,91.5161,1.98666,306.848,1.02657,126.508,0.89094,0,0,0,0,0,0,0,0
80.7495,2.76173,110.358,29.3648,261.09,10.8648,196.49,6.67645,145.349,1.0996,368.756,0.968337,306.848,0.904513,0,0,0,0,0,0,0,0,0,0
80.7495,3.71519,110.358,27.5488,261.09,10.7034,196.49,5.51049,145.349,0.93776,368.756,1.231,312.231,0.602551,0,0,0,0,0,0,0,0,0,0
80.7495,3.43028,110.358,26.8749,261.09,10.0724,196.49,4.61639,142.657,0.6473,368.756,1.26277,306.848,0.704724,0,0,0,0,0,0,0,0,0,0
80.7495,3.60342,110.358,26.2393,293.39,26.9102,263.782,9.37308,91.5161,2.1839,196.49,4.12997,309.54,2.3167,137.274,0.665959,0,0,0,0,0,0,0,0
78.0579,10.2233,107.666,29.1071,269.165,15.6719,150.732,8.68694,255.707,8.48538,118.433,5.58829,193.799,9.31041,247.632,6.99975,204.565,3.29854,0,0,0,0,0,0
78.0579,23.9669,150.732,31.8488,99.5911,23.7863,263.782,30.4013,191.107,18.7919,366.064,10.5947,349.915,10.5364,242.249,6.41612,662.146,4.0562,0,0,0,0,0,0
80.7495,30.1419,261.09,55.1888,148.041,48.8462,193.799,18.3298,113.049,11.7436,121.124,11.5657,312.231,8.28894,180.341,6.71772,503.339,3.59002,427.972,3.34909,0,0,0,0
261.09,62.3347,67.2913,6.23359,148.041,40.1654,80.7495,18.9327,94.2078,11.8472,110.358,5.975,121.124,6.9274,500.647,3.41136,0,0,0,0,0,0,0,0
67.2913,6.42723,261.09,59.4382,148.041,23.6294,80.7495,6.40543,102.283,4.69334,118.433,7.34704,177.649,1.87339,218.024,1.31159,0,0,0,0,0,0,0,0
69.9829,5.78929,328.381,42.7932,148.041,14.8162,88.8245,5.25805,118.433,5.97875,131.891,4.31649,196.49,3.7835,314.923,3.20268,379.523,2.98463,0,0,0,0,0,0
80.7495,6.39931,261.09,45.9985,148.041,9.05426,169.574,1.11392,123.816,5.07589,196.49,3.51949,279.932,1.39108,422.589,1.18083,0,0,0,0,0,0,0,0
80.7495,7.23201,261.09,37.7811,148.041,4.77945,121.124,2.04935,196.49,3.75407,341.84,2.80503,419.897,0.920877,223.407,0.756744,0,0,0,0,0,0,0,0
83.4412,7.58871,261.09,32.3231,196.49,4.10991,104.974,0.968155,123.816,0.847763,145.349,2.69263,355.298,1.14163,0,0,0,0,0,0,0,0,0,0
86.1328,5.527,328.381,28.2337,96.8994,3.62066,734.821,8.06884,118.433,1.94114,156.116,0.973689,142.657,2.62341,131.891,2.32832,274.548,1.679,411.823,1.46585,215.332,1.20235,0,0
91.5161,5.88722,261.09,24.2818,161.499,1.2285,293.39,8.87921,126.508,4.49835,193.799,3.69561,220.715,1.57199,347.223,4.00061,605.621,1.08779,0,0,0,0,0,0
67.2913,2.70786,99.5911,3.20949,88.8245,3.73461,121.124,3.7432,107.666,3.26705,191.107,3.30114,139.966,2.31788,158.807,0.730359,0,0,0,0,0,0,0,0
86.1328,3.4459,328.381,32.6985,193.799,4.71067,113.049,2.28731,145.349,1.28227,183.032,1.53785,314.923,0.785126,0,0,0,0,0,0,0,0,0,0
328.381,34.4074,86.1328,4.47143,96.8994,3.18571,123.816,1.21666,113.049,1.02498,145.349,0.886954,0,0,0,0,0,0,0,0,0,0,0,0
75.3662,1.81608,328.381,33.9597,196.49,12.0217,261.09,15.6367,91.5161,6.11827,290.698,1.60198,118.433,1.414,427.972,0.728255,0,0,0,0,0,0,0,0
88.8245,5.06909,196.49,10.7617,734.821,5.18049,161.499,0.712408,296.082,2.92356,1030.9,1.11577,279.932,1.11543,0,0,0,0,0,0,0,0,0,0
69.9829,1.02037,261.09,13.3188,196.49,8.07283,91.5161,3.0405,150.732,1.23978,115.741,1.35526,164.191,0.836045,0,0,0,0,0,0,0,0,0,0
96.8994,2.79671,328.381,31.5263,261.09,13.0903,145.349,2.304,118.433,1.18751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.4412,3.19918,261.09,12.7375,392.981,14.3275,94.2078,3.49137,113.049,0.671484,145.349,2.94976,123.816,0.81345,0,0,0,0,0,0,0,0,0,0
83.4412,4.59471,196.49,9.05681,261.09,12.1864,107.666,1.30954,148.041,3.19106,279.932,1.03995,172.266,0.709255,0,0,0,0,0,0,0,0,0,0
72.6746,1.82915,261.09,11.9858,196.49,7.74178,83.4412,3.1518,104.974,0.905887,91.5161,1.25944,172.266,0.883357,0,0,0,0,0,0,0,0,0,0
86.1328,2.80814,328.381,25.7394,196.49,5.91037,145.349,2.62729,274.548,0.726023,371.448,0.616366,414.514,0.565003,0,0,0,0,0,0,0,0,0,0
67.2913,1.30149,261.09,11.5486,148.041,2.57896,91.5161,2.91309,80.7495,1.4541,115.741,0.547716,312.231,0.680503,379.523,0.503553,0,0,0,0,0,0,0,0
78.0579,2.10411,261.09,11.443,94.2078,1.3002,145.349,2.74241,196.49,5.23465,104.974,1.26061,164.191,0.505925,0,0,0,0,0,0,0,0,0,0
83.4412,3.91141,261.09,11.2948,193.799,6.69798,145.349,2.94191,104.974,1.01425,274.548,0.805971,0,0,0,0,0,0,0,0,0,0,0,0
72.6746,1.39024,193.799,6.94783,86.1328,4.31801,161.499,0.473622,102.283,1.23831,113.049,0.985093,277.24,0.558805,0,0,0,0,0,0,0,0,0,0
83.4412,2.04613,261.09,10.889,196.49,5.71053,145.349,3.11034,91.5161,2.53752,314.923,0.801168,347.223,0.425262,231.482,0.32222,479.114,0.303446,0,0,0,0,0,0
69.9829,1.28286,80.7495,1.75329,261.09,10.5054,145.349,3.1984,118.433,0.599342,196.49,4.22307,91.5161,1.32789,104.974,1.08874,174.957,0.423224,0,0,0,0,0,0
78.0579,11.1595,88.8245,13.4658,331.073,9.41441,142.657,2.23854,191.107,5.74329,737.512,3.28479,201.874,1.37699,0,0,0,0,0,0,0,0,0,0
86.1328,38.3032,185.724,21.9191,156.116,5.76099,131.891,3.75774,288.007,4.97922,298.773,3.71646,985.144,3.4732,231.482,1.49658,0,0,0,0,0,0,0,0
86.1328,36.0628,185.724,35.2055,390.289,8.2984,166.882,2.79439,148.041,6.28483,104.974,5.59982,118.433,3.05715,401.056,4.69114,0,0,0,0,0,0,0,0
64.5996,2.4327,185.724,32.3495,88.8245,10.5906,142.657,4.01358,115.741,2.31922,201.874,2.09126,0,0,0,0,0,0,0,0,0,0,0,0
75.3662,2.67997,91.5161,2.21346,99.5911,2.29872,129.199,1.81987,328.381,2.59047,139.966,2.37116,115.741,2.17795,172.266,2.12056,0,0,0,0,0,0,0,0
83.4412,3.79399,185.724,24.8766,261.09,4.14795,223.407,1.44408,137.274,2.97196,392.981,4.84151,293.39,4.64627,306.848,0.696041,0,0,0,0,0,0,0,0
67.2913,2.68214,185.724,23.1313,83.4412,4.83319,142.657,2.73661,121.124,2.01019,107.666,1.99435,261.09,4.23874,172.266,1.51563,161.499,1.2893,223.407,0.961425,0,0,0,0
80.7495,3.47263,183.032,21.0339,261.09,4.29267,145.349,2.00623,110.358,1.11654,121.124,2.03021,234.174,0.463488,0,0,0,0,0,0,0,0,0,0
64.5996,1.36298,185.724,20.1979,80.7495,3.3337,148.041,1.9306,172.266,1.39833,107.666,0.914217,0,0,0,0,0,0,0,0,0,0,0,0
80.7495,4.21851,185.724,21.9888,148.041,2.16072,102.283,1.71145,261.09,4.43956,121.124,1.93957,390.289,3.16535,134.583,1.6247,347.223,0.999849,0,0,0,0,0,0
64.5996,2.6771,185.724,21.2624,80.7495,5.30396,121.124,2.3721,96.8994,2.17398,145.349,2.76658,172.266,0.698807,207.257,0.533789,0,0,0,0,0,0,0,0
80.7495,4.93918,185.724,18.3077,99.5911,1.15198,261.09,4.88614,121.124,2.82551,148.041,2.49531,169.574,1.35117,274.548,0.5023,0,0,0,0,0,0,0,0
80.7495,3.22529,91.5161,2.61468,148.041,2.22126,261.09,4.9392,174.957,2.87317,121.124,2.43738,201.874,0.649689,0,0,0,0,0,0,0,0,0,0
67.2913,2.12525,185.724,13.1482,83.4412,3.53784,261.09,4.92719,145.349,2.51919,107.666,1.90573,123.816,1.4144,347.223,0.35744,306.848,0.327849,223.407,0.310504,0,0,0,0
83.4412,4.42145,185.724,14.8185,99.5911,2.0585,261.09,5.07368,134.583,1.0095,148.041,2.54234,347.223,0.322163,236.865,0.311018,0,0,0,0,0,0,0,0
80.7495,4.18314,185.724,17.1328,261.09,5.06772,145.349,2.65173,121.124,0.972014,110.358,0.591153,209.949,0.454989,0,0,0,0,0,0,0,0,0,0
80.7495,3.17559,185.724,16.4876,261.09,4.87135,96.8994,0.947445,123.816,0.969589,145.349,2.96729,110.358,0.854478,166.882,0.48447,0,0,0,0,0,0,0,0
72.6746,0.683689,185.724,14.6259,80.7495,2.32505,261.09,4.72615,169.574,1.0962,99.5911,1.7374,0,0,0,0,0,0,0,0,0,0,0,0
83.4412,3.21188,94.2078,1.886,129.199,0.6151,148.041,3.09426,115.741,1.04463,161.499,0.891352,0,0,0,0,0,0,0,0,0,0,0,0
64.5996,0.877523,80.7495,5.27119,185.724,10.8039,96.8994,1.24832,107.666,1.19056,145.349,2.78651,118.433,0.726983,344.531,0.861022,226.099,0.347888,624.463,0.334547,0,0,0,0
64.5996,4.31212,99.5911,18.4267,360.681,17.4728,368.756,17.8207,86.1328,13.7727,166.882,12.3736,282.623,8.03577,312.231,5.27816,0,0,0,0,0,0,0,0
94.2078,74.9715,164.191,38.6065,196.49,36.1574,113.049,13.04,306.848,11.8863,258.398,6.82614,1071.28,4.08597,0,0,0,0,0,0,0,0,0,0
96.8994,107.616,368.756,63.2026,164.191,49.8507,142.657,8.06227,218.024,12.5537,115.741,7.14497,403.748,11.1233,271.857,8.04838,153.424,7.74943,239.557,2.54716,0,0,0,0
96.8994,95.8234,368.756,49.9783,67.2913,2.18645,164.191,45.3883,86.1328,25.2835,220.715,16.8606,115.741,2.7089,557.172,2.68079,0,0,0,0,0,0,0,0
